2.23325e-15,2.17739e-15,2.14450e-15,2.14169e-15,2.16839e-15,0.00303924,125.247,1006.49,2130.73,2950.19,3381.77,3611.69,3637.65,3530.80,3269.64,2865.89,2154.81,1022.75,100.199,0.00354218,2.50941e-15,2.46933e-15,2.39310e-15,2.30279e-15
2.11042e-15,2.05810e-15,2.02866e-15,2.02808e-15,2.05391e-15,0.00298026,129.277,1047.28,2146.00,2924.77,3332.92,3539.49,3572.97,3465.69,3229.75,2853.99,2168.87,1053.38,102.885,0.00346162,2.37679e-15,2.33368e-15,2.25984e-15,2.18032e-15
1.99350e-15,1.94536e-15,1.91965e-15,1.92094e-15,1.94514e-15,0.00290964,133.829,1080.70,2161.11,2906.70,3279.96,3471.63,3503.39,3405.72,3184.73,2830.90,2175.23,1081.73,105.605,0.00337907,2.24691e-15,2.20364e-15,2.13234e-15,2.05872e-15
1.88499e-15,1.83911e-15,1.81873e-15,1.81869e-15,1.84278e-15,0.00284239,138.823,1112.90,2169.64,2879.87,3222.21,3396.81,3428.91,3338.27,3133.58,2804.26,2176.99,1108.87,108.481,0.00329632,2.12392e-15,2.08174e-15,2.01375e-15,1.94322e-15
1.78361e-15,1.74173e-15,1.72097e-15,1.72332e-15,1.74695e-15,0.00277404,143.969,1142.56,2171.56,2844.44,3158.68,3321.87,3352.38,3273.01,3083.19,2773.31,2173.84,1132.76,111.394,0.00321793,2.01060e-15,1.96671e-15,1.90272e-15,1.83810e-15
1.68649e-15,1.64996e-15,1.63048e-15,1.63278e-15,1.65482e-15,0.00270767,149.493,1168.27,2168.34,2806.33,3091.28,3242.43,3270.79,3202.01,3024.96,2736.72,2165.13,1154.67,114.561,0.00314042,1.90196e-15,1.85875e-15,1.79916e-15,1.73612e-15
1.59458e-15,1.56128e-15,1.54491e-15,1.54725e-15,1.56820e-15,0.00264060,155.434,1190.77,2157.42,2764.09,3021.89,3161.20,3190.85,3128.32,2965.81,2700.12,2154.42,1173.65,117.952,0.00306355,1.80138e-15,1.75851e-15,1.70131e-15,1.64172e-15
1.50947e-15,1.47832e-15,1.46456e-15,1.46599e-15,1.48669e-15,0.00257376,161.628,1209.90,2143.34,2716.67,2949.03,3078.14,3111.12,3053.71,2904.13,2659.15,2139.23,1190.04,121.494,0.00298893,1.70483e-15,1.66325e-15,1.60968e-15,1.55233e-15
1.42952e-15,1.40248e-15,1.38791e-15,1.38955e-15,1.40865e-15,0.00250755,168.231,1226.05,2124.07,2667.91,2872.58,2995.74,3028.40,2978.32,2841.71,2613.86,2121.74,1204.33,125.420,0.00291784,1.61560e-15,1.57420e-15,1.52230e-15,1.46911e-15
1.35267e-15,1.32677e-15,1.31528e-15,1.31837e-15,1.33720e-15,0.00244127,175.360,1238.81,2100.38,2614.80,2799.56,2910.46,2941.61,2903.37,2776.55,2565.83,2098.92,1217.64,129.283,0.00284146,1.53018e-15,1.49006e-15,1.43949e-15,1.39055e-15
1.28150e-15,1.25697e-15,1.24603e-15,1.24905e-15,1.26664e-15,0.00237786,182.436,1247.89,2073.04,2560.86,2719.69,2828.93,2859.60,2824.91,2708.65,2519.07,2075.33,1225.90,133.702,0.00277100,1.45269e-15,1.41143e-15,1.36211e-15,1.31679e-15
1.21233e-15,1.19206e-15,1.18097e-15,1.18456e-15,1.20022e-15,0.00231445,190.024,1252.06,2041.44,2505.83,2643.85,2742.27,2776.50,2748.34,2640.48,2468.34,2048.02,1232.22,138.278,0.00270460,1.37553e-15,1.33644e-15,1.28831e-15,1.24512e-15
1.14866e-15,1.12834e-15,1.12038e-15,1.12371e-15,1.13833e-15,0.00225416,197.838,1252.94,2006.33,2442.36,2564.79,2657.84,2695.22,2670.55,2570.55,2414.29,2017.75,1235.38,143.048,0.00263914,1.30396e-15,1.26538e-15,1.22088e-15,1.17818e-15
1.08639e-15,1.06858e-15,1.06014e-15,1.06498e-15,1.07835e-15,0.00219379,205.546,1251.12,1966.79,2376.57,2485.86,2570.82,2610.04,2592.17,2505.48,2362.07,1990.09,1238.54,148.083,0.00257800,1.23608e-15,1.19922e-15,1.15534e-15,1.11566e-15
1.03048e-15,1.01312e-15,1.00706e-15,1.01042e-15,1.02224e-15,0.00214910,214.332,1246.06,1929.24,2313.42,2411.46,2489.03,2529.13,2516.96,2438.41,2310.75,1956.67,1239.75,154.098,0.00252693,1.17428e-15,1.13849e-15,1.09369e-15,1.05819e-15
9.76113e-16,9.59615e-16,9.54945e-16,9.56947e-16,9.67760e-16,0.00210716,222.895,1238.34,1888.87,2248.81,2335.69,2407.53,2448.61,2441.06,2371.73,2258.25,1922.53,1238.76,160.034,0.00247443,1.11442e-15,1.07880e-15,1.03454e-15,1.00174e-15
9.24835e-16,9.10040e-16,9.04740e-16,9.05657e-16,9.16542e-16,0.00207072,231.012,1225.32,1842.88,2181.28,2257.18,2326.62,2368.85,2363.77,2305.84,2203.39,1886.96,1233.39,165.812,0.00241906,1.05845e-15,1.02115e-15,9.80376e-16,9.47316e-16
8.76514e-16,8.63480e-16,8.57579e-16,8.58654e-16,8.69422e-16,0.00205281,239.146,1209.38,1795.90,2114.33,2181.80,2249.15,2290.42,2289.37,2237.16,2147.65,1849.77,1226.30,171.750,0.00237198,1.00500e-15,9.67735e-16,9.29674e-16,8.96717e-16
8.29672e-16,8.18429e-16,8.11940e-16,8.13796e-16,8.24354e-16,0.00204417,247.287,1191.97,1748.42,2047.69,2107.99,2173.40,2212.65,2216.40,2167.08,2091.47,1811.78,1218.33,177.768,0.00232906,9.52829e-16,9.16439e-16,8.80705e-16,8.48029e-16
7.87868e-16,7.75932e-16,7.69361e-16,7.71930e-16,7.81614e-16,0.00210122,254.869,1169.86,1690.74,1982.03,2032.15,2093.05,2133.61,2141.95,2103.12,2037.45,1771.85,1208.12,184.160,0.00229991,9.05721e-16,8.70108e-16,8.34624e-16,8.04287e-16
